0.918125,-2.000000,-2.000000,0.000000,-2.000000,0.000000,0.000000,-2.000000,0.000000,0.848684,-2.000000,-2.000000,0.177215,0.000000,-2.000000,0.363636,-2.000000,0.000000,-2.000000,-2.000000,0.311688,-2.000000,-2.000000,0.000000,0.379592,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,0.201681,0.250000,0.000000,-2.000000,0.000000,0.184211,0.541586,0.000000,-2.000000,-2.000000,0.000000,0.000000,0.629630,0.425926,0.250000,0.357143,0.000000,-2.000000,-2.000000,0.743590,0.000000,-1.000000,
0.926244,-2.000000,-2.000000,0.000000,-2.000000,0.000000,0.000000,-2.000000,0.000000,0.866894,-2.000000,-2.000000,0.084507,0.000000,-2.000000,0.200000,-2.000000,0.000000,-2.000000,-2.000000,0.380952,-2.000000,-2.000000,0.000000,0.287293,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,0.166667,0.245614,0.000000,-2.000000,0.000000,0.076923,0.466830,0.000000,-2.000000,-2.000000,0.000000,0.000000,0.600000,0.337079,0.200000,0.526316,0.000000,-2.000000,-2.000000,0.727273,0.000000,-1.000000,
0.925629,-2.000000,-2.000000,0.000000,-2.000000,0.000000,0.000000,-2.000000,0.000000,0.875862,-2.000000,-2.000000,0.084507,0.000000,-2.000000,0.200000,-2.000000,0.000000,-2.000000,-2.000000,0.394366,-2.000000,-2.000000,0.000000,0.274286,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,0.175824,0.218182,0.000000,-2.000000,0.000000,0.077519,0.439898,0.000000,-2.000000,-2.000000,0.000000,0.000000,0.526316,0.282353,0.105263,0.526316,0.000000,-2.000000,-2.000000,0.736842,0.000000,-1.000000,
0.925629,-2.000000,-2.000000,0.000000,-2.000000,0.000000,0.000000,-2.000000,0.000000,0.875862,-2.000000,-2.000000,0.057143,0.000000,-2.000000,0.200000,-2.000000,0.000000,-2.000000,-2.000000,0.388060,-2.000000,-2.000000,0.000000,0.272189,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,0.183908,0.218182,0.000000,-2.000000,0.000000,0.079365,0.412533,0.000000,-2.000000,-2.000000,0.000000,0.000000,0.486486,0.268293,0.105263,0.526316,0.000000,-2.000000,-2.000000,0.746667,0.000000,-1.000000,
0.925629,-2.000000,-2.000000,0.000000,-2.000000,0.000000,0.000000,-2.000000,0.000000,0.875862,-2.000000,-2.000000,0.057143,0.000000,-2.000000,0.200000,-2.000000,0.000000,-2.000000,-2.000000,0.394366,-2.000000,-2.000000,0.000000,0.275862,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,0.177778,0.218182,0.000000,-2.000000,0.000000,0.078125,0.431877,0.000000,-2.000000,-2.000000,0.000000,0.000000,0.526316,0.282353,0.105263,0.526316,0.000000,-2.000000,-2.000000,0.736842,0.000000,-1.000000,
0.926159,-2.000000,-2.000000,0.000000,-2.000000,0.000000,0.000000,-2.000000,0.000000,0.875862,-2.000000,-2.000000,0.057143,0.000000,-2.000000,0.200000,-2.000000,0.000000,-2.000000,-2.000000,0.380952,-2.000000,-2.000000,0.000000,0.271084,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,0.186047,0.218182,0.000000,-2.000000,0.000000,0.080000,0.407407,0.000000,-2.000000,-2.000000,0.000000,0.000000,0.486486,0.225000,0.105263,0.470588,0.000000,-2.000000,-2.000000,0.746667,0.000000,-1.000000,
0.925629,-2.000000,-2.000000,0.000000,-2.000000,0.000000,0.000000,-2.000000,0.000000,0.872852,-2.000000,-2.000000,0.084507,0.000000,-2.000000,0.200000,-2.000000,0.000000,-2.000000,-2.000000,0.400000,-2.000000,-2.000000,0.000000,0.285714,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,0.173913,0.218182,0.000000,-2.000000,0.000000,0.077519,0.436548,0.000000,-2.000000,-2.000000,0.000000,0.000000,0.526316,0.298851,0.105263,0.526316,0.000000,-2.000000,-2.000000,0.736842,0.000000,-1.000000,
0.925714,-2.000000,-2.000000,0.000000,-2.000000,0.000000,0.000000,-2.000000,0.000000,0.870748,-2.000000,-2.000000,0.084507,0.000000,-2.000000,0.200000,-2.000000,0.000000,-2.000000,-2.000000,0.369565,-2.000000,-2.000000,0.000000,0.296496,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,0.166667,0.245614,0.000000,-2.000000,0.000000,0.076923,0.477108,0.000000,-2.000000,-2.000000,0.000000,0.000000,0.600000,0.337079,0.200000,0.500000,0.000000,-2.000000,-2.000000,0.743590,0.000000,-1.000000,
0.925629,-2.000000,-2.000000,0.000000,-2.000000,0.000000,0.000000,-2.000000,0.000000,0.875862,-2.000000,-2.000000,0.057143,0.000000,-2.000000,0.181818,-2.000000,0.000000,-2.000000,-2.000000,0.394366,-2.000000,-2.000000,0.000000,0.265130,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,0.179775,0.218182,0.000000,-2.000000,0.000000,0.078125,0.426735,0.000000,-2.000000,-2.000000,0.000000,0.000000,0.526316,0.261905,0.105263,0.526316,0.000000,-2.000000,-2.000000,0.736842,0.000000,-1.000000,
0.926159,-2.000000,-2.000000,0.000000,-2.000000,0.000000,0.000000,-2.000000,0.000000,0.875862,-2.000000,-2.000000,0.057143,0.000000,-2.000000,0.200000,-2.000000,0.000000,-2.000000,-2.000000,0.380952,-2.000000,-2.000000,0.000000,0.271084,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,0.186047,0.218182,0.000000,-2.000000,0.000000,0.080000,0.404255,0.000000,-2.000000,-2.000000,0.000000,0.000000,0.486486,0.225000,0.105263,0.470588,0.000000,-2.000000,-2.000000,0.746667,0.000000,-1.000000,
